Country,State,City,Amount invested for building houses under pradhan mantri awas yojana (UOM:INR(IndianRupees)) |Scaling Factor:10000000,Amount sanctioned for building houses under pradhan mantri awas yojana (UOM:INR(IndianRupees)) |Scaling Factor:10000000,Amount released for building houses under pradhan mantri awas yojana (UOM:INR(IndianRupees)) |Scaling Factor:10000000,Houses sanctioned under pradhan mantri awas yojana mission (UOM:Number) |Scaling Factor:1,Houses grounded under pradhan mantri awas yojana mission (UOM:Number) |Scaling Factor:1,Houses completed construction under pradhan mantri awas yojana mission (UOM:Number) |Scaling Factor:1,Year
India,Punjab,"Bhucho Mandi, Municipality",16.7900000000000000,5.1300000000000000,2.6000000000000000,332.0000000000000000,216.0000000000000000,186.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Bhulath, Town Panchayat",9.8500000000000000,2.5800000000000000,1.46000000000000000000,168.0000000000000000,45.0000000000000000,43.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Bilga, Town Panchayat",13.0800000000000000,3.2700000000000000,1.54000000000000000000,207.0000000000000000,39.0000000000000000,38.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Boha, Town Panchayat",47.1200000000000000,18.9900000000000000,13.3600000000000000,1289.0000000000000000,1037.0000000000000000,1005.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Budhlada, Municipality",43.3400000000000000,14.6300000000000000,11.0200000000000000,949.0000000000000000,648.0000000000000000,559.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Cantonment Board, Amritsar",6.5500000000000000,1.51000000000000000000,1.51000000000000000000,68.0000000000000000,68.0000000000000000,68.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Cantonment Board, Firozpur",1.38000000000000000000,0.37000000000000000000,0.37000000000000000000,16.0000000000000000,16.0000000000000000,16.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Cantonment Board, Jalandhar",10.6300000000000000,2.6000000000000000,2.6000000000000000,109.0000000000000000,109.0000000000000000,109.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Chamkaur Sahib, Town Panchayat",18.7700000000000000,6.5800000000000000,5.4100000000000000,441.0000000000000000,316.0000000000000000,294.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,Chauke Town Panchayat,4.3800000000000000,2.2000000000000000,1.49000000000000000000,157.0000000000000000,131.0000000000000000,45.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Cheema, Town Panchayat",12.6700000000000000,5.0900000000000000,3.9000000000000000,343.0000000000000000,300.0000000000000000,274.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dasua, Municipality",15.6900000000000000,4.3500000000000000,2.6600000000000000,279.0000000000000000,163.0000000000000000,152.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dera Baba Nanak, Municipality",12.4500000000000000,4.4100000000000000,2.4200000000000000,308.0000000000000000,200.0000000000000000,99.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dera Bassi, Municipality",372.3200000000000000,71.6200000000000000,71.4700000000000000,3426.0000000000000000,3254.0000000000000000,2982.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dhanaula, Municipality",25.0800000000000000,8.3500000000000000,4.3200000000000000,553.0000000000000000,407.0000000000000000,239.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dharamkot, Municipality",8.8200000000000000,3.1900000000000000,2.2600000000000000,211.0000000000000000,161.0000000000000000,122.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dhariwal, Municipality",13.8500000000000000,5.1600000000000000,3.3000000000000000,354.0000000000000000,252.0000000000000000,165.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dhilwan, Town Panchayat",5.9900000000000000,2.1700000000000000,1.57000000000000000000,145.0000000000000000,104.0000000000000000,97.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dhuri, Municipality",33.2600000000000000,9.7800000000000000,7.0400000000000000,622.0000000000000000,367.0000000000000000,354.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dina Nagar, Municipality",14.5300000000000000,4.4900000000000000,1.72000000000000000000,295.0000000000000000,134.0000000000000000,83.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Dirba, Town Panchayat",13.9400000000000000,4.2800000000000000,3.1800000000000000,265.0000000000000000,195.0000000000000000,189.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Doraha, Municipality",14.8200000000000000,4.1800000000000000,3.5400000000000000,221.0000000000000000,181.0000000000000000,178.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Faridkot, Municipality",39.0400000000000000,9.2300000000000000,5.3600000000000000,551.0000000000000000,267.0000000000000000,246.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Fatehgarh Churian, Municipality",7.6800000000000000,2.8400000000000000,1.37000000000000000000,187.0000000000000000,139.0000000000000000,80.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Fatehgarh Panjtur, Town Panchayat",2.8600000000000000,0.87000000000000000000,0.33000000000000000000,58.0000000000000000,36.0000000000000000,5.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Fazilka, Municipality",71.1000000000000000,20.3200000000000000,12.5700000000000000,1270.0000000000000000,810.0000000000000000,595.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Firozpur, Municipality",68.9800000000000000,20.7100000000000000,12.5700000000000000,1252.0000000000000000,951.0000000000000000,772.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Gardhiwala, Municipality",6.1700000000000000,2.2400000000000000,1.34000000000000000000,150.0000000000000000,113.0000000000000000,89.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Garhshankar, Municipality",12.4400000000000000,3.7900000000000000,2.5000000000000000,250.0000000000000000,150.0000000000000000,118.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Ghagga, Town Panchayat",9.1300000000000000,3.2200000000000000,2.2700000000000000,218.0000000000000000,158.0000000000000000,145.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Ghanaur, Town Panchayat",10.4500000000000000,3.6900000000000000,1.78000000000000000000,245.0000000000000000,217.0000000000000000,148.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Gharuan, Town Panchayat",16.9600000000000000,3.9200000000000000,1.57000000000000000000,261.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Gidderbaha, Municipality",65.9800000000000000,21.7700000000000000,12.1900000000000000,1435.0000000000000000,879.0000000000000000,548.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Gobindgarh, Municipality",20.0300000000000000,5.5400000000000000,4.8800000000000000,297.0000000000000000,273.0000000000000000,252.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Goniana, Municipality",14.0800000000000000,4.5000000000000000,3.0800000000000000,295.0000000000000000,192.0000000000000000,175.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Goraya, Municipality",12.2200000000000000,3.8000000000000000,2.0900000000000000,242.0000000000000000,140.0000000000000000,123.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Gurdaspur, Municipality",84.2700000000000000,22.2400000000000000,8.1000000000000000,1426.0000000000000000,732.0000000000000000,425.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Guru Har Sahai, Municipality",26.0100000000000000,7.5100000000000000,3.4700000000000000,498.0000000000000000,212.0000000000000000,138.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Handiaya, Town Panchayat",10.8900000000000000,3.9800000000000000,3.1900000000000000,261.0000000000000000,228.0000000000000000,168.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Hariana, Municipality",10.2000000000000000,3.2600000000000000,2.1000000000000000,216.0000000000000000,149.0000000000000000,119.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Hoshiarpur, Municipal Corporation",67.5000000000000000,16.4000000000000000,12.7000000000000000,942.0000000000000000,605.0000000000000000,578.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Jagraon, Municipality",22.5600000000000000,6.3900000000000000,3.8100000000000000,406.0000000000000000,215.0000000000000000,200.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Jaitu, Municipality",23.3700000000000000,7.2100000000000000,3.8400000000000000,470.0000000000000000,285.0000000000000000,141.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Jalalabad, Municipality",38.8000000000000000,9.7200000000000000,2.9700000000000000,629.0000000000000000,138.0000000000000000,112.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Jalandhar, Municipal Corporation",866.0100000000000000,244.8700000000000000,204.2500000000000000,13587.0000000000000000,12573.0000000000000000,9522.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Jandiala, Municipality",9.4900000000000000,3.3600000000000000,5.9800000000000000,215.0000000000000000,173.0000000000000000,171.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Joga, Town Panchayat",38.1400000000000000,15.9100000000000000,11.6000000000000000,1086.0000000000000000,959.0000000000000000,670.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kapurthala, Municipal Corporation",49.6500000000000000,10.9500000000000000,8.3600000000000000,589.0000000000000000,369.0000000000000000,365.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kartarpur, Municipality",12.4500000000000000,4.0400000000000000,2.1400000000000000,265.0000000000000000,161.0000000000000000,123.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Khamanon, Town Panchayat",6.6000000000000000,2.8500000000000000,2.5600000000000000,192.0000000000000000,179.0000000000000000,162.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Khanauri, Town Panchayat",22.3000000000000000,8.4100000000000000,5.2200000000000000,559.0000000000000000,421.0000000000000000,388.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Khanna, Municipality",32.0500000000000000,9.5300000000000000,8.3700000000000000,518.0000000000000000,445.0000000000000000,414.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kharar, Municipality",1123.2100000000000000,177.0000000000000000,170.9100000000000000,8007.0000000000000000,7591.0000000000000000,7492.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Khem Karan, Town Panchayat",33.6000000000000000,15.6400000000000000,14.3000000000000000,1063.0000000000000000,1001.0000000000000000,715.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kiratpur Sahib, Town Panchayat",2.0000000000000000,0.57000000000000000000,0.28000000000000000000,38.0000000000000000,20.0000000000000000,17.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kot Fatta, Municipality",4.4300000000000000,1.85000000000000000000,1.91000000000000000000,131.0000000000000000,104.0000000000000000,82.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kot Ise Khan, Town Panchayat",14.2800000000000000,4.5200000000000000,2.2000000000000000,309.0000000000000000,186.0000000000000000,178.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kot Kapura, Municipality",41.5700000000000000,12.4200000000000000,5.3700000000000000,812.0000000000000000,517.0000000000000000,242.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kot Shamir, Town Panchayat",22.3600000000000000,6.8000000000000000,2.6300000000000000,453.0000000000000000,227.0000000000000000,204.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kotha Guru, Town Panchayat",35.3200000000000000,12.3000000000000000,7.3400000000000000,831.0000000000000000,546.0000000000000000,538.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Kurali, Municipality",28.2800000000000000,7.9000000000000000,5.0300000000000000,513.0000000000000000,355.0000000000000000,309.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Lalru, Municipality",86.3800000000000000,30.7000000000000000,15.7900000000000000,2068.0000000000000000,1625.0000000000000000,1550.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Lehra Mohabat, Town Panchayat",18.3200000000000000,5.7400000000000000,2.7700000000000000,402.0000000000000000,223.0000000000000000,198.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Lehragaga, Municipality",19.5700000000000000,6.6100000000000000,4.4400000000000000,441.0000000000000000,308.0000000000000000,284.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Lohian Khass, Town Panchayat",8.5100000000000000,3.3200000000000000,2.0400000000000000,223.0000000000000000,174.0000000000000000,140.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Longowal, Municipality",9.9500000000000000,2.9200000000000000,1.88000000000000000000,190.0000000000000000,91.0000000000000000,85.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,Ludhiana Municipal Corporation,916.9900000000000000,227.1600000000000000,216.5700000000000000,11075.0000000000000000,10557.0000000000000000,8744.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Machhiwara, Municipality",17.2600000000000000,4.6900000000000000,3.2600000000000000,288.0000000000000000,147.0000000000000000,146.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mahilpur, Town Panchayat",5.5500000000000000,1.57000000000000000000,1.11000000000000000000,104.0000000000000000,68.0000000000000000,65.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Majitha, Town Panchayat",29.2800000000000000,12.6600000000000000,8.9500000000000000,841.0000000000000000,768.0000000000000000,537.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Makhu, Town Panchayat",9.6900000000000000,3.0800000000000000,1.81000000000000000000,205.0000000000000000,119.0000000000000000,64.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Malerkotla, Municipality",60.0100000000000000,18.3900000000000000,10.4400000000000000,1215.0000000000000000,635.0000000000000000,487.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mallanwala Khass, Town Panchayat",27.1600000000000000,9.4400000000000000,6.4100000000000000,636.0000000000000000,425.0000000000000000,307.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Maloud, Town Panchayat",8.4500000000000000,2.9600000000000000,1.73000000000000000000,198.0000000000000000,140.0000000000000000,124.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Malout, Municipality",70.9800000000000000,21.8600000000000000,12.0000000000000000,1418.0000000000000000,842.0000000000000000,777.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Maluka, Town Panchayat",10.2200000000000000,4.3600000000000000,2.8600000000000000,322.0000000000000000,308.0000000000000000,170.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mamdot, Town Panchayat",30.3300000000000000,11.1500000000000000,2.7500000000000000,752.0000000000000000,580.0000000000000000,408.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,Mandikalan Panchayat,2.5200000000000000,1.22000000000000000000,0.89000000000000000000,86.0000000000000000,44.0000000000000000,19.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mansa, Municipality",55.7700000000000000,17.8100000000000000,15.3400000000000000,1116.0000000000000000,824.0000000000000000,789.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Maur, Municipality",26.1500000000000000,9.6900000000000000,7.1400000000000000,636.0000000000000000,514.0000000000000000,373.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mehatpur, Town Panchayat",28.1000000000000000,10.7800000000000000,2.6900000000000000,720.0000000000000000,542.0000000000000000,373.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mehraj, Town Panchayat",11.3600000000000000,2.8600000000000000,0.90000000000000000000,191.0000000000000000,41.0000000000000000,38.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Moga, Municipal Corporation",82.8200000000000000,29.5400000000000000,25.0000000000000000,1897.0000000000000000,1709.0000000000000000,1069.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Moonak, Town Panchayat",14.7600000000000000,4.6100000000000000,2.5400000000000000,311.0000000000000000,163.0000000000000000,152.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Morinda, Municipality",19.2200000000000000,6.2900000000000000,5.5000000000000000,402.0000000000000000,352.0000000000000000,327.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mudki, Town Panchayat",12.6000000000000000,3.7200000000000000,2.3700000000000000,249.0000000000000000,106.0000000000000000,81.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mukerian, Municipality",17.1700000000000000,5.1500000000000000,3.4500000000000000,335.0000000000000000,190.0000000000000000,176.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Muktsar, Municipality",79.3100000000000000,22.7500000000000000,12.4300000000000000,1499.0000000000000000,903.0000000000000000,673.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Mullanpur Dakha, Municipality",14.7300000000000000,4.8800000000000000,3.8600000000000000,318.0000000000000000,227.0000000000000000,208.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nabha, Municipality",40.6800000000000000,11.9900000000000000,8.9400000000000000,766.0000000000000000,489.0000000000000000,314.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nadala, Town Panchayat",5.4200000000000000,1.83000000000000000000,1.23000000000000000000,126.0000000000000000,79.0000000000000000,75.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nagrota Jaimal, Town Panchayat",11.6500000000000000,3.3900000000000000,1.04000000000000000000,226.0000000000000000,130.0000000000000000,26.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nakodar, Municipality",29.3400000000000000,8.6700000000000000,5.1800000000000000,558.0000000000000000,309.0000000000000000,295.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nangal, Municipality",11.1100000000000000,2.6700000000000000,1.46000000000000000000,171.0000000000000000,47.0000000000000000,42.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nathana, Town Panchayat",12.0800000000000000,3.7300000000000000,2.0300000000000000,250.0000000000000000,134.0000000000000000,130.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nawanshahr, Municipality",14.7000000000000000,3.7500000000000000,2.4200000000000000,225.0000000000000000,152.0000000000000000,109.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Naya Gaon, Municipality",55.8600000000000000,9.8900000000000000,9.5900000000000000,450.0000000000000000,432.0000000000000000,430.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nihal Singh Wala, Town Panchayat",7.1900000000000000,2.4400000000000000,1.80000000000000000000,160.0000000000000000,103.0000000000000000,83.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Nurmahal, Municipality",8.6900000000000000,3.0200000000000000,2.0000000000000000,193.0000000000000000,132.0000000000000000,105.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Pathankot, Municipal Corporation",69.9600000000000000,23.9600000000000000,11.6900000000000000,1629.0000000000000000,1207.0000000000000000,618.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Patiala, Municipal Corporation",253.7200000000000000,58.6500000000000000,47.6300000000000000,3138.0000000000000000,2789.0000000000000000,2505.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Patran, Municipality",20.7600000000000000,5.8600000000000000,3.8100000000000000,352.0000000000000000,235.0000000000000000,215.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Patti, Municipality",29.0300000000000000,8.4600000000000000,5.1200000000000000,563.0000000000000000,248.0000000000000000,241.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Payal, Municipality",7.1400000000000000,2.5100000000000000,1.47000000000000000000,166.0000000000000000,124.0000000000000000,114.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Phagwara, Municipal Corporation",74.0300000000000000,24.2400000000000000,11.8900000000000000,1557.0000000000000000,1118.0000000000000000,814.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Phillaur, Municipality",19.5000000000000000,7.2300000000000000,4.6900000000000000,484.0000000000000000,392.0000000000000000,350.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Qadian, Municipality",10.4500000000000000,4.2700000000000000,2.1200000000000000,300.0000000000000000,214.0000000000000000,149.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Rahon, Municipality",4.1700000000000000,1.45000000000000000000,1.68000000000000000000,94.0000000000000000,68.0000000000000000,52.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Raikot, Municipality",13.5000000000000000,4.0500000000000000,2.6700000000000000,249.0000000000000000,178.0000000000000000,167.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Raja Sansi, Town Panchayat",16.2200000000000000,5.4700000000000000,2.4000000000000000,359.0000000000000000,248.0000000000000000,231.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Rajpura, Municipality",61.0300000000000000,17.3600000000000000,11.2200000000000000,993.0000000000000000,809.0000000000000000,495.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Raman, Municipality",23.8300000000000000,7.4600000000000000,3.4000000000000000,475.0000000000000000,280.0000000000000000,255.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Ramdas, Town Panchayat",9.9600000000000000,3.8700000000000000,1.63000000000000000000,271.0000000000000000,203.0000000000000000,149.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Rampura Phul, Municipality",17.9500000000000000,5.7800000000000000,3.9600000000000000,355.0000000000000000,285.0000000000000000,235.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Rayya, Municipality",9.2300000000000000,3.6000000000000000,1.80000000000000000000,245.0000000000000000,198.0000000000000000,165.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Rupnagar, Municipality",90.9300000000000000,19.3500000000000000,18.4800000000000000,972.0000000000000000,890.0000000000000000,859.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"S.A.S. Nagar, Municipal Corporation",842.1700000000000000,121.8800000000000000,121.6700000000000000,5276.0000000000000000,5275.0000000000000000,5275.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sahnewal, Municipality",19.2000000000000000,6.9500000000000000,6.4800000000000000,425.0000000000000000,379.0000000000000000,337.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Samana, Municipality",70.9500000000000000,25.9200000000000000,17.0000000000000000,1688.0000000000000000,1281.0000000000000000,1093.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Samrala, Municipality",14.2200000000000000,4.4700000000000000,2.9000000000000000,282.0000000000000000,200.0000000000000000,179.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sanaur, Municipality",9.1600000000000000,3.2000000000000000,2.9100000000000000,200.0000000000000000,161.0000000000000000,159.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sangat, Municipality",3.5600000000000000,1.32000000000000000000,0.82000000000000000000,92.0000000000000000,66.0000000000000000,47.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sangrur, Municipality",51.1900000000000000,14.5200000000000000,10.7000000000000000,862.0000000000000000,669.0000000000000000,579.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sardulgarh, Town Panchayat",35.8900000000000000,12.1300000000000000,7.0000000000000000,822.0000000000000000,495.0000000000000000,466.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Shahkot, Town Panchayat",14.2500000000000000,4.8400000000000000,2.9000000000000000,319.0000000000000000,204.0000000000000000,157.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sham Chaurasi, Municipality",11.4900000000000000,4.1800000000000000,2.7600000000000000,283.0000000000000000,222.0000000000000000,167.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sirhind Fatehgarh Sahib, Municipality",41.7300000000000000,13.7100000000000000,9.4300000000000000,866.0000000000000000,759.0000000000000000,569.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sri Hargobindpur, Municipality",17.5000000000000000,6.3200000000000000,3.6800000000000000,444.0000000000000000,261.0000000000000000,173.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sujanpur, Municipality",30.8600000000000000,11.9900000000000000,7.0600000000000000,830.0000000000000000,611.0000000000000000,297.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sultanpur Lodhi, Municipality",17.3000000000000000,6.3900000000000000,3.4500000000000000,420.0000000000000000,359.0000000000000000,285.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Sunam Udham Singh Wala,",44.0000000000000000,13.9700000000000000,9.2200000000000000,885.0000000000000000,662.0000000000000000,621.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Talwandi Bhai, Municipality",27.8600000000000000,7.2500000000000000,3.1800000000000000,480.0000000000000000,112.0000000000000000,60.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Talwandi Sabo, Town Panchayat",40.6500000000000000,13.9500000000000000,7.1900000000000000,936.0000000000000000,658.0000000000000000,578.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Talwara, Town Panchayat",5.6400000000000000,2.2000000000000000,1.73000000000000000000,147.0000000000000000,133.0000000000000000,105.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Tapa, Municipality",21.6400000000000000,7.6100000000000000,4.4600000000000000,497.0000000000000000,389.0000000000000000,186.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Tarn Taran, Municipality",55.1300000000000000,21.2500000000000000,22.1000000000000000,1438.0000000000000000,1178.0000000000000000,1018.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Urmar Tanda, Municipality",10.0400000000000000,2.8400000000000000,1.47000000000000000000,186.0000000000000000,77.0000000000000000,76.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Zira, Municipality",27.8100000000000000,8.4000000000000000,4.6800000000000000,573.0000000000000000,324.0000000000000000,228.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Punjab,"Zirakpur, Municipality",1234.2400000000000000,159.2100000000000000,158.3600000000000000,6856.0000000000000000,6818.0000000000000000,6810.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Rajasthan,"Abu Road, Town Panchayat",56.4200000000000000,14.0500000000000000,9.1900000000000000,868.0000000000000000,501.0000000000000000,388.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Rajasthan,"Ahore, Town Panchayat",8.9200000000000000,2.3800000000000000,1.13000000000000000000,159.0000000000000000,67.0000000000000000,30.0000000000000000,"Calendar Year (Jan - Dec), 2025"
India,Rajasthan,Ajmer Development Authority,13.0000000000000000,3.0000000000000000,1.20000000000000000000,200.0000000000000000,,,"Calendar Year (Jan - Dec), 2025"
